Index;Season;Episode;Episode_name;Character_name;Character_race;Gender;Dialogue
649;1;10;Together Forever;Tamayo;Demon;Female;Just tell me one thing please. Are you aware of Kibutsuji's true identity?
650;1;10;Together Forever;Susamaru (Temari Demon);Demon;Female;What the hell did you say?
651;1;10;Together Forever;Tamayo;Demon;Female;That man is nothing but a coward. He lives in constant fear of something.
652;1;10;Together Forever;Susamaru (Temari Demon);Demon;Female;Stop it! Damn you! Stop it!
653;1;10;Together Forever;Tamayo;Demon;Female;Do you know why it is that demons can't band together? The reason why demons cannibalize each other? It's to prevent other demons from banding together and attacking him. He manipulates demons to act this way. Demons like you.
654;1;10;Together Forever;Susamaru (Temari Demon);Demon;Female;Shut up! Shut up, shut up! No way is he that petty!
655;1;10;Together Forever;Yushiro;Demon;Male;Lady Tamayo... is casting a spell.
656;1;10;Together Forever;Susamaru (Temari Demon);Demon;Female;The power he wields is mind-blowing! There's no one stronger than him! Not Lord Kibutsuji!
657;1;10;Together Forever;Tamayo;Demon;Female;You've uttered that name out loud, haven't you? That will trigger the curse.
658;1;10;Together Forever;Yushiro;Demon;Male;Magical Aroma of Daylight. It weakens its target's brain functions, rendering that person unable to lie or keep secrets. It's immensely potent, Lady Tamayo!
659;1;10;Together Forever;Tamayo;Demon;Female;I do feel sorry for you, but... farewell.
660;1;10;Together Forever;Susamaru (Temari Demon);Demon;Female;Please forgive me! Please forgive me! I'm begging you! Please! Please forgive me!
661;1;10;Together Forever;Tanjiro;Human;Male;Did she just die?
662;1;10;Together Forever;Tamayo;Demon;Female;She will die momentarily. That's the curse. Her physical body will be destroyed by Kibutsuji's cells still in her body. In general, battles between demons are futile. It's pointless. Because they can't inflict fatal wounds on each other. Only sunlight and the swords of the Demon Slayers can do so. Kibutsuji alone appears to be able to destroy demon cells.
663;1;10;Together Forever;Yushiro;Demon;Male;Don't go inhaling Lady Tamayo's spell! It's harmful to the human body! You got that?
664;1;10;Together Forever;Tamayo;Demon;Female;Tanjiro... She is not one of the Twelve Kizuki. The Twelve Kizuki have numbers engraved on their eyeballs, but this demon doesn't have one. Most likely, the other demon isn't a member of the Twelve Kizuki, either. They're too weak.
665;1;10;Together Forever;Tanjiro;Human;Male;Too weak? At that level?
666;1;10;Together Forever;Yushiro;Demon;Male;If Lady Tamayo says so, there's no mistake. Still, who knew there were such stupid demons? She physically injured Lady Tamayo. She got exactly what she deserved.
667;1;10;Together Forever;Tamayo;Demon;Female;I hope this blood will be instrumental in developing the healing serum. I'm going to take care of Nezuko. Not only did I medicate her, she also inhaled my spell inadvertently. I'm so sorry.
668;1;10;Together Forever;Yushiro;Demon;Male;Don't move a muscle! You're on your own now! I don't want to leave Lady Tamayo's side! Not for a second!
669;1;10;Together Forever;Susamaru (Temari Demon);Demon;Female;Ma... ri... Mari... Mari...
670;1;10;Together Forever;Tanjiro;Human;Male;Here's your mari.
671;1;10;Together Forever;Susamaru (Temari Demon);Demon;Female;Play with me. Play with me.
672;1;10;Together Forever;Tanjiro;Human;Male;You're just like a little kid. Even though you must've murdered scores of people. You were deluded into thinking you were in the Twelve Kizuki. Deceived... Compelled to fight... And now, you were killed by the Kibutsuji curse. There's no salvation. Even after you die, not even your bones will remain. Is this the price you pay for killing others? Kibutsuji... This is how that man treats even those who revere him! He's a true... demon! Miss Tamayo! Yushiro?
673;1;10;Together Forever;Yushiro;Demon;Male;Over here! Over here! Not that you need to come at all. But if you want to, then get down here.
674;1;10;Together Forever;Tamayo;Demon;Female;Yushiro!
675;1;10;Together Forever;Yushiro;Demon;Male;Only joking!
676;1;10;Together Forever;Tamayo;Demon;Female;Hurry down, then, Tanjiro!
677;1;10;Together Forever;Tanjiro;Human;Male;Oh, right! Nezuko!
678;1;10;Together Forever;Tamayo;Demon;Female;I moved her to this basement, where the sunlight won't reach her, ahead of daybreak.
679;1;10;Together Forever;Tanjiro;Human;Male;Nezuko?
680;1;10;Together Forever;Yushiro;Demon;Male;Why, you! Step away from Lady Tamayo! That's so rude!
681;1;10;Together Forever;Tamayo;Demon;Female;Stop it, Yushiro. I don't mind at all.
682;1;10;Together Forever;Yushiro;Demon;Male;Yes, ma'am! You have such a kind heart, Lady Tamayo. You're too beautiful to believe! Cut... that... out!
683;1;10;Together Forever;Tamayo;Demon;Female;Nezuko has been acting in this way since she awoke. Do you think she's all right?
684;1;10;Together Forever;Tanjiro;Human;Male;There's nothing to worry about. She's fine. She probably thinks you're someone in our family.
685;1;10;Together Forever;Yushiro;Demon;Male;Cut it out!
686;1;10;Together Forever;Tamayo;Demon;Female;Family? But I thought the spell Nezuko is under causes her to see humans as her family. And Yushiro and I are demons.
687;1;10;Together Forever;Yushiro;Demon;Male;Cut it out!
688;1;10;Together Forever;Tanjiro;Human;Male;But Nezuko has perceived you two as humans. That's why she tried to protect you. At first, I didn't like the idea of Nezuko being under a spell, but since it looks like she has a will of her own, I'm glad thatâ€” I-I'm so sorry! Nezuko! Nezuko! S-Step away from her! It's rude, all right?
689;1;10;Together Forever;Tamayo;Demon;Female;Thank you... Nezuko! Thank you! Do you still wish to live? Do you still wish to live even if you're no longer human? If this goes on, you will most likely succumb to your illness. However, losing your humanity will cause you pain and grief. Do you still wish to live? Yushiro and I will leave this region. We've gotten too close to Kibutsuji. We must conceal our whereabouts soon or the risk will be too great. Not to mention, even if I think I've concealed my identity, when I interact with humans as a doctor, people sometimes see through me as a demon. The young and the elderly are particularly perceptive. Tanjiro...
690;1;10;Together Forever;Tanjiro;Human;Male;Yes?
691;1;10;Together Forever;Tamayo;Demon;Female;Would you like us to take Nezuko in? I can't give you an absolute guarantee that she'll be safe, but I believe it will be less dangerous than taking her into battle.
692;1;10;Together Forever;Tanjiro;Human;Male;That might be true. She's right. It would be better for Nezuko to be in their care. Miss Tamayo, thank you so much for your concern. But... Nezuko and I are staying together. We're not going to live apart from each other. Never again.
693;1;10;Together Forever;Tamayo;Demon;Female;Very well. In that case, I wish you long-lasting good fortune in battle.
694;1;10;Together Forever;Yushiro;Demon;Male;All right. We'll be leaving after we erase all traces of ourselves. You two get going now!
695;1;10;Together Forever;Tanjiro;Human;Male;Right! Okay, Miss Tamayo, Yushiro, we wish you well! Let's go, Nezuko. Hey! Don't go rushing off like that!
696;1;10;Together Forever;Yushiro;Demon;Male;Tanjiro! Your kid sister... is a beauty.
697;1;10;Together Forever;Crow;Bird;Bird;South-southeast! South-southeast! South-southeast! Your next location is south-southeast!
698;1;10;Together Forever;Tanjiro;Human;Male;I heard you! I heard, so give me a break and quiet down! I'm begging you! I got the message, so please!
699;1;10;Together Forever;Zenitsu;Human;Male;Please! Please! Please! Please! Please marry me! I could die any day, you know! That's why I want you to marry me! So please! Please, I'm begging you!
700;1;10;Together Forever;Tanjiro;Human;Male;Wh-What's up with that? What on earth?
701;1;11;Tsuzumi Mansion;Crow;Bird;Bird;South-southeast! Your next location is south-southeast!
702;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;I heard you! I heard, so give me a break and quiet down! I'm begging you! I got the message, so please!
703;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Please! Please! Please! Please! Please marry me! I could die any day, you know! That's why I want you to marry me! So please! Please, I'm begging you!
704;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;Wh-What's up with that? What on earth? Huh?
705;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;I'm begging you! There's no one else! You're all that I have!
706;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;I see! Gotcha! I'll do something about it!
707;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Please help me! Please marry me! I'm beggingâ€”
708;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;What do you think you're doing right in the middle of the road? Can't you see she wants no part of you? And don't go making trouble for your sparrow, either!
709;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;That uniform! You're that guy from Final Selection!
710;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;No one I know is anything like you! I don't know you!
711;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;But we met, remember? We met, remember? You're the one with the problem! Like your memory!
712;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;All right, it's been taken care of. You can head home now without any worries.
713;1;11;Tsuzumi Mansion;Girl 2;Human;Female;I will. Thank you very much!
714;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Hey! Stay out of my way! That girl is going to marry me! Because she's in love with me, all riâ€” Hey! Ouch! That hurts! Stop it! Stop it! Ouch! Ouch! Ouch!
715;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;H-Hey, calm down!
716;1;11;Tsuzumi Mansion;Girl 2;Human;Female;When did I ever tell you that I loved you? You were crumpled up on the side of the road looking ill, and all I did was speak to you!
717;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;You mean you didn't reach out to me out of love because you were worried?
718;1;11;Tsuzumi Mansion;Girl 2;Human;Female;I already have a fiancÃ©, so not on your life! With all that energy, you must be fine now, right? Goodbye!
719;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;W-Wait, come back! Come...
720;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;Look, cut it out!
721;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Wh-Why'd you get in my way? This has nothing to do with you! What's with that look on your face? Stop that! Why are you staring at me like I'm a creature or something? Hey you! You're responsible for it! Since it's your fault that I missed out on getting married! Jeez, say something! Listen up! I'm going to die soon! During my next job! The thing is, I'm horribly weak, okay? I'm not kidding! You gotta protect me until I manage to get married, all right?
722;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;My name is Tanjiro Kamado!
723;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Is that right? My apologies! I'm Zenitsu Agatsuma! Please save me, Tanjiro!
724;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;What do you mean, save you? What was your reason for becoming a swordsman, Zenitsu? Why are you being so blatantly shameless?
725;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;That's a harsh way to put it! I got swindled by a woman and racked up all this debt! The old geezer who took it over for me was a cultivator! Day after day, I had to go through hellish training! It was so bad that I thought I'd be better off dead! I was hoping I could die during Final Selection! But since I was lucky enough to survive, I'm still going through hell every day! I'm so scared! Scared! Scared! Scared! I just know that I'm gonna get devoured and killed soon by a demon! My brains are gonna get sucked through my ears while I'm still alive! No! No! Please save me!
726;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;What's the matter? Are you okay? How are you?
727;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Yeah. Now that I'm calmer, I'm getting hungry.
728;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;Don't you have any food on you?
729;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Nope.
730;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;Here, take this. Would like to eat it?
731;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Hey, thanks. You're not eating, Tanjiro?
732;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;No, since that's all I've got.
733;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Here. You eat half.
734;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;You sure? Thanks! I know what you mean when you say you're scared of demons, but you can't make trouble for your sparrow.
735;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;Was it distressed? The sparrow? How can you tell?
736;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;Well, he says that you're always whining about not wanting to go to work, and you're always hitting on girls, and that you snore so loud, he's had it! So he says.
737;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;He's saying that? You can understand bird language? You're lying, right? You're just trying to trick me!
738;1;11;Tsuzumi Mansion;Crow;Bird;Bird;Start running! Start running! Tanjiro, Zenitsu, run! Both of you head over to your next destination! Run! Run, Tanjiro, Zenitsu!
739;1;11;Tsuzumi Mansion;Zenitsu;Human;Male;That crow is talking! Hey, Tanjiro, on second thought, I'm not gonna make it. Even if I go along, I'm gonna be totally useless.
740;1;11;Tsuzumi Mansion;Tanjiro;Human;Male;The demon scent is getting stronger little by little. There's something up ahead. What's that? I can smell blood. But this particular scent...
